region;ålder;kön;år;Folkmängd
21 Gävleborgs län;55-59 år;kvinnor;2012;9025
21 Gävleborgs län;55-59 år;kvinnor;2013;8959
21 Gävleborgs län;55-59 år;kvinnor;2014;8863
21 Gävleborgs län;55-59 år;kvinnor;2015;8815
21 Gävleborgs län;55-59 år;kvinnor;2016;8718
21 Gävleborgs län;55-59 år;kvinnor;2017;8805
21 Gävleborgs län;55-59 år;kvinnor;2018;8850
21 Gävleborgs län;60-64 år;män;2008;11014
21 Gävleborgs län;60-64 år;män;2009;10772
21 Gävleborgs län;60-64 år;män;2010;10526
21 Gävleborgs län;60-64 år;män;2011;10124
21 Gävleborgs län;60-64 år;män;2012;9734
21 Gävleborgs län;60-64 år;män;2013;9498
21 Gävleborgs län;60-64 år;män;2014;9232
21 Gävleborgs län;60-64 år;män;2015;9073
21 Gävleborgs län;60-64 år;män;2016;9073
21 Gävleborgs län;60-64 år;män;2017;9038
21 Gävleborgs län;60-64 år;män;2018;8865
21 Gävleborgs län;60-64 år;kvinnor;2008;10767
21 Gävleborgs län;60-64 år;kvinnor;2009;10676
21 Gävleborgs län;60-64 år;kvinnor;2010;10337
21 Gävleborgs län;60-64 år;kvinnor;2011;9915
21 Gävleborgs län;60-64 år;kvinnor;2012;9602
21 Gävleborgs län;60-64 år;kvinnor;2013;9232
21 Gävleborgs län;60-64 år;kvinnor;2014;8989
21 Gävleborgs län;60-64 år;kvinnor;2015;8956
21 Gävleborgs län;60-64 år;kvinnor;2016;9027
21 Gävleborgs län;60-64 år;kvinnor;2017;9002
21 Gävleborgs län;60-64 år;kvinnor;2018;8881
21 Gävleborgs län;65-69 år;män;2008;8035
21 Gävleborgs län;65-69 år;män;2009;8802
21 Gävleborgs län;65-69 år;män;2010;9472
21 Gävleborgs län;65-69 år;män;2011;9960
21 Gävleborgs län;65-69 år;män;2012;10355
21 Gävleborgs län;65-69 år;män;2013;10464
21 Gävleborgs län;65-69 år;män;2014;10264
21 Gävleborgs län;65-69 år;män;2015;10034
21 Gävleborgs län;65-69 år;män;2016;9660
21 Gävleborgs län;65-69 år;män;2017;9319
21 Gävleborgs län;65-69 år;män;2018;9161
21 Gävleborgs län;65-69 år;kvinnor;2008;8042
21 Gävleborgs län;65-69 år;kvinnor;2009;8616
21 Gävleborgs län;65-69 år;kvinnor;2010;9318
21 Gävleborgs län;65-69 år;kvinnor;2011;9880
21 Gävleborgs län;65-69 år;kvinnor;2012;10211
21 Gävleborgs län;65-69 år;kvinnor;2013;10448
21 Gävleborgs län;65-69 år;kvinnor;2014;10369
21 Gävleborgs län;65-69 år;kvinnor;2015;10033
21 Gävleborgs län;65-69 år;kvinnor;2016;9605
21 Gävleborgs län;65-69 år;kvinnor;2017;9309
21 Gävleborgs län;65-69 år;kvinnor;2018;9005
21 Gävleborgs län;70-74 år;män;2008;6101
21 Gävleborgs län;70-74 år;män;2009;6252
21 Gävleborgs län;70-74 år;män;2010;6367
21 Gävleborgs län;70-74 år;män;2011;6686
21 Gävleborgs län;70-74 år;män;2012;7001
21 Gävleborgs län;70-74 år;män;2013;7409
21 Gävleborgs län;70-74 år;män;2014;8064
21 Gävleborgs län;70-74 år;män;2015;8707
21 Gävleborgs län;70-74 år;män;2016;9199
21 Gävleborgs län;70-74 år;män;2017;9559
21 Gävleborgs län;70-74 år;män;2018;9698
21 Gävleborgs län;70-74 år;kvinnor;2008;6741
21 Gävleborgs län;70-74 år;kvinnor;2009;6857
21 Gävleborgs län;70-74 år;kvinnor;2010;6844
21 Gävleborgs län;70-74 år;kvinnor;2011;7022
21 Gävleborgs län;70-74 år;kvinnor;2012;7293
21 Gävleborgs län;70-74 år;kvinnor;2013;7619
21 Gävleborgs län;70-74 år;kvinnor;2014;8150
21 Gävleborgs län;70-74 år;kvinnor;2015;8787
21 Gävleborgs län;70-74 år;kvinnor;2016;9312
21 Gävleborgs län;70-74 år;kvinnor;2017;9645
21 Gävleborgs län;70-74 år;kvinnor;2018;9900
21 Gävleborgs län;75-79 år;män;2008;4918
21 Gävleborgs län;75-79 år;män;2009;4869
21 Gävleborgs län;75-79 år;män;2010;4829
21 Gävleborgs län;75-79 år;män;2011;4876
21 Gävleborgs län;75-79 år;män;2012;4930
21 Gävleborgs län;75-79 år;män;2013;5163
21 Gävleborgs län;75-79 år;män;2014;5347
21 Gävleborgs län;75-79 år;män;2015;5438
21 Gävleborgs län;75-79 år;män;2016;5767
21 Gävleborgs län;75-79 år;män;2017;6033
21 Gävleborgs län;75-79 år;män;2018;6403
21 Gävleborgs län;75-79 år;kvinnor;2008;5899
21 Gävleborgs län;75-79 år;kvinnor;2009;5858
21 Gävleborgs län;75-79 år;kvinnor;2010;5894
21 Gävleborgs län;75-79 år;kvinnor;2011;5825
21 Gävleborgs län;75-79 år;kvinnor;2012;5896
21 Gävleborgs län;75-79 år;kvinnor;2013;6056
21 Gävleborgs län;75-79 år;kvinnor;2014;6187
21 Gävleborgs län;75-79 år;kvinnor;2015;6176
21 Gävleborgs län;75-79 år;kvinnor;2016;6385
21 Gävleborgs län;75-79 år;kvinnor;2017;6596
21 Gävleborgs län;75-79 år;kvinnor;2018;6855
21 Gävleborgs län;80-84 år;män;2008;3586
21 Gävleborgs län;80-84 år;män;2009;3594
21 Gävleborgs län;80-84 år;män;2010;3652
21 Gävleborgs län;80-84 år;män;2011;3624
21 Gävleborgs län;80-84 år;män;2012;3683
21 Gävleborgs län;80-84 år;män;2013;3604
21 Gävleborgs län;80-84 år;män;2014;3636
21 Gävleborgs län;80-84 år;män;2015;3641
21 Gävleborgs län;80-84 år;män;2016;3682
21 Gävleborgs län;80-84 år;män;2017;3748
21 Gävleborgs län;80-84 år;män;2018;3959
21 Gävleborgs län;80-84 år;kvinnor;2008;5199
21 Gävleborgs län;80-84 år;kvinnor;2009;5060
21 Gävleborgs län;80-84 år;kvinnor;2010;4960
21 Gävleborgs län;80-84 år;kvinnor;2011;5003
21 Gävleborgs län;80-84 år;kvinnor;2012;4887
21 Gävleborgs län;80-84 år;kvinnor;2013;4797
21 Gävleborgs län;80-84 år;kvinnor;2014;4743
21 Gävleborgs län;80-84 år;kvinnor;2015;4812
21 Gävleborgs län;80-84 år;kvinnor;2016;4766
21 Gävleborgs län;80-84 år;kvinnor;2017;4854
21 Gävleborgs län;80-84 år;kvinnor;2018;4997
21 Gävleborgs län;85-89 år;män;2008;1964
21 Gävleborgs län;85-89 år;män;2009;1996
21 Gävleborgs län;85-89 år;män;2010;1966
21 Gävleborgs län;85-89 år;män;2011;2000
21 Gävleborgs län;85-89 år;män;2012;1990
21 Gävleborgs län;85-89 år;män;2013;1986
21 Gävleborgs län;85-89 år;män;2014;2032
21 Gävleborgs län;85-89 år;män;2015;2117
21 Gävleborgs län;85-89 år;män;2016;2132
21 Gävleborgs län;85-89 år;män;2017;2183
21 Gävleborgs län;85-89 år;män;2018;2141
21 Gävleborgs län;85-89 år;kvinnor;2008;3612
21 Gävleborgs län;85-89 år;kvinnor;2009;3617
21 Gävleborgs län;85-89 år;kvinnor;2010;3495
21 Gävleborgs län;85-89 år;kvinnor;2011;3395
21 Gävleborgs län;85-89 år;kvinnor;2012;3377
21 Gävleborgs län;85-89 år;kvinnor;2013;3400
21 Gävleborgs län;85-89 år;kvinnor;2014;3386
21 Gävleborgs län;85-89 år;kvinnor;2015;3319
21 Gävleborgs län;85-89 år;kvinnor;2016;3345
21 Gävleborgs län;85-89 år;kvinnor;2017;3226
21 Gävleborgs län;85-89 år;kvinnor;2018;3223
21 Gävleborgs län;90-94 år;män;2008;592
21 Gävleborgs län;90-94 år;män;2009;580
21 Gävleborgs län;90-94 år;män;2010;661
21 Gävleborgs län;90-94 år;män;2011;689
21 Gävleborgs län;90-94 år;män;2012;694
21 Gävleborgs län;90-94 år;män;2013;719
21 Gävleborgs län;90-94 år;män;2014;704
21 Gävleborgs län;90-94 år;män;2015;674
21 Gävleborgs län;90-94 år;män;2016;721
21 Gävleborgs län;90-94 år;män;2017;714
21 Gävleborgs län;90-94 år;män;2018;755
21 Gävleborgs län;90-94 år;kvinnor;2008;1437
21 Gävleborgs län;90-94 år;kvinnor;2009;1437
21 Gävleborgs län;90-94 år;kvinnor;2010;1575
21 Gävleborgs län;90-94 år;kvinnor;2011;1620
21 Gävleborgs län;90-94 år;kvinnor;2012;1626
21 Gävleborgs län;90-94 år;kvinnor;2013;1629
21 Gävleborgs län;90-94 år;kvinnor;2014;1629
21 Gävleborgs län;90-94 år;kvinnor;2015;1565
21 Gävleborgs län;90-94 år;kvinnor;2016;1532
21 Gävleborgs län;90-94 år;kvinnor;2017;1602
21 Gävleborgs län;90-94 år;kvinnor;2018;1613
21 Gävleborgs län;95-99 år;män;2008;98
21 Gävleborgs län;95-99 år;män;2009;104
21 Gävleborgs län;95-99 år;män;2010;100
21 Gävleborgs län;95-99 år;män;2011;86
21 Gävleborgs län;95-99 år;män;2012;92
21 Gävleborgs län;95-99 år;män;2013;107
21 Gävleborgs län;95-99 år;män;2014;110
21 Gävleborgs län;95-99 år;män;2015;131
21 Gävleborgs län;95-99 år;män;2016;128
21 Gävleborgs län;95-99 år;män;2017;135
21 Gävleborgs län;95-99 år;män;2018;134
21 Gävleborgs län;95-99 år;kvinnor;2008;311
21 Gävleborgs län;95-99 år;kvinnor;2009;325
21 Gävleborgs län;95-99 år;kvinnor;2010;346
21 Gävleborgs län;95-99 år;kvinnor;2011;357
21 Gävleborgs län;95-99 år;kvinnor;2012;357
21 Gävleborgs län;95-99 år;kvinnor;2013;364
21 Gävleborgs län;95-99 år;kvinnor;2014;382
21 Gävleborgs län;95-99 år;kvinnor;2015;394
21 Gävleborgs län;95-99 år;kvinnor;2016;397
21 Gävleborgs län;95-99 år;kvinnor;2017;386
21 Gävleborgs län;95-99 år;kvinnor;2018;406
21 Gävleborgs län;100+ år;män;2008;4
21 Gävleborgs län;100+ år;män;2009;5
21 Gävleborgs län;100+ år;män;2010;4
21 Gävleborgs län;100+ år;män;2011;8
21 Gävleborgs län;100+ år;män;2012;6
21 Gävleborgs län;100+ år;män;2013;8
21 Gävleborgs län;100+ år;män;2014;10
21 Gävleborgs län;100+ år;män;2015;7
21 Gävleborgs län;100+ år;män;2016;9
21 Gävleborgs län;100+ år;män;2017;10
21 Gävleborgs län;100+ år;män;2018;13
21 Gävleborgs län;100+ år;kvinnor;2008;36
21 Gävleborgs län;100+ år;kvinnor;2009;36
21 Gävleborgs län;100+ år;kvinnor;2010;38
21 Gävleborgs län;100+ år;kvinnor;2011;39
21 Gävleborgs län;100+ år;kvinnor;2012;35
21 Gävleborgs län;100+ år;kvinnor;2013;39
21 Gävleborgs län;100+ år;kvinnor;2014;47
21 Gävleborgs län;100+ år;kvinnor;2015;48
21 Gävleborgs län;100+ år;kvinnor;2016;49
21 Gävleborgs län;100+ år;kvinnor;2017;42
21 Gävleborgs län;100+ år;kvinnor;2018;24
22 Västernorrlands län;55-59 år;män;2008;8700
22 Västernorrlands län;55-59 år;män;2009;8392
22 Västernorrlands län;55-59 år;män;2010;8249
22 Västernorrlands län;55-59 år;män;2011;8283
22 Västernorrlands län;55-59 år;män;2012;8226
22 Västernorrlands län;55-59 år;män;2013;8145
22 Västernorrlands län;55-59 år;män;2014;8056
22 Västernorrlands län;55-59 år;män;2015;7930
22 Västernorrlands län;55-59 år;män;2016;7665
22 Västernorrlands län;55-59 år;män;2017;7487
22 Västernorrlands län;55-59 år;män;2018;7500
22 Västernorrlands län;55-59 år;kvinnor;2008;8188
22 Västernorrlands län;55-59 år;kvinnor;2009;8051
22 Västernorrlands län;55-59 år;kvinnor;2010;7903
22 Västernorrlands län;55-59 år;kvinnor;2011;7908
22 Västernorrlands län;55-59 år;kvinnor;2012;7909
22 Västernorrlands län;55-59 år;kvinnor;2013;7811
22 Västernorrlands län;55-59 år;kvinnor;2014;7726
22 Västernorrlands län;55-59 år;kvinnor;2015;7655
22 Västernorrlands län;55-59 år;kvinnor;2016;7527
22 Västernorrlands län;55-59 år;kvinnor;2017;7351
22 Västernorrlands län;55-59 år;kvinnor;2018;7357
22 Västernorrlands län;60-64 år;män;2008;9466
22 Västernorrlands län;60-64 år;män;2009;9404
22 Västernorrlands län;60-64 år;män;2010;9180
22 Västernorrlands län;60-64 år;män;2011;8790
22 Västernorrlands län;60-64 år;män;2012;8626
22 Västernorrlands län;60-64 år;män;2013;8417
22 Västernorrlands län;60-64 år;män;2014;8134
22 Västernorrlands län;60-64 år;män;2015;8003
22 Västernorrlands län;60-64 år;män;2016;8043
22 Västernorrlands län;60-64 år;män;2017;7992
22 Västernorrlands län;60-64 år;män;2018;7895
22 Västernorrlands län;60-64 år;kvinnor;2008;9123
22 Västernorrlands län;60-64 år;kvinnor;2009;9061
22 Västernorrlands län;60-64 år;kvinnor;2010;8846
22 Västernorrlands län;60-64 år;kvinnor;2011;8424
22 Västernorrlands län;60-64 år;kvinnor;2012;8189
22 Västernorrlands län;60-64 år;kvinnor;2013;7999
22 Västernorrlands län;60-64 år;kvinnor;2014;7873
22 Västernorrlands län;60-64 år;kvinnor;2015;7734
22 Västernorrlands län;60-64 år;kvinnor;2016;7736
22 Västernorrlands län;60-64 år;kvinnor;2017;7710
22 Västernorrlands län;60-64 år;kvinnor;2018;7647
22 Västernorrlands län;65-69 år;män;2008;7179
22 Västernorrlands län;65-69 år;män;2009;7594
22 Västernorrlands län;65-69 år;män;2010;8118
22 Västernorrlands län;65-69 år;män;2011;8629
22 Västernorrlands län;65-69 år;män;2012;8812
22 Västernorrlands län;65-69 år;män;2013;8839
22 Västernorrlands län;65-69 år;män;2014;8824
22 Västernorrlands län;65-69 år;män;2015;8653
22 Västernorrlands län;65-69 år;män;2016;8321
22 Västernorrlands län;65-69 år;män;2017;8207
22 Västernorrlands län;65-69 år;män;2018;8004
22 Västernorrlands län;65-69 år;kvinnor;2008;7371
22 Västernorrlands län;65-69 år;kvinnor;2009;7655
22 Västernorrlands län;65-69 år;kvinnor;2010;8048
22 Västernorrlands län;65-69 år;kvinnor;2011;8512
22 Västernorrlands län;65-69 år;kvinnor;2012;8801
22 Västernorrlands län;65-69 år;kvinnor;2013;8791
22 Västernorrlands län;65-69 år;kvinnor;2014;8713
22 Västernorrlands län;65-69 år;kvinnor;2015;8468
22 Västernorrlands län;65-69 år;kvinnor;2016;8084
22 Västernorrlands län;65-69 år;kvinnor;2017;7836
22 Västernorrlands län;65-69 år;kvinnor;2018;7644
22 Västernorrlands län;70-74 år;män;2008;5593
22 Västernorrlands län;70-74 år;män;2009;5853
22 Västernorrlands län;70-74 år;män;2010;5933
22 Västernorrlands län;70-74 år;män;2011;6046
22 Västernorrlands län;70-74 år;män;2012;6165
22 Västernorrlands län;70-74 år;män;2013;6545
22 Västernorrlands län;70-74 år;män;2014;6925
22 Västernorrlands län;70-74 år;män;2015;7405
22 Västernorrlands län;70-74 år;män;2016;7878
22 Västernorrlands län;70-74 år;män;2017;8014
22 Västernorrlands län;70-74 år;män;2018;8048
22 Västernorrlands län;70-74 år;kvinnor;2008;6028
22 Västernorrlands län;70-74 år;kvinnor;2009;6133
22 Västernorrlands län;70-74 år;kvinnor;2010;6256
22 Västernorrlands län;70-74 år;kvinnor;2011;6405
22 Västernorrlands län;70-74 år;kvinnor;2012;6544
22 Västernorrlands län;70-74 år;kvinnor;2013;6857
22 Västernorrlands län;70-74 år;kvinnor;2014;7175
22 Västernorrlands län;70-74 år;kvinnor;2015;7540
22 Västernorrlands län;70-74 år;kvinnor;2016;7964
22 Västernorrlands län;70-74 år;kvinnor;2017;8225
22 Västernorrlands län;70-74 år;kvinnor;2018;8248
22 Västernorrlands län;75-79 år;män;2008;4438
22 Västernorrlands län;75-79 år;män;2009;4430
22 Västernorrlands län;75-79 år;män;2010;4426
22 Västernorrlands län;75-79 år;män;2011;4478
22 Västernorrlands län;75-79 år;män;2012;4627
22 Västernorrlands län;75-79 år;män;2013;4720
22 Västernorrlands län;75-79 år;män;2014;4935
22 Västernorrlands län;75-79 år;män;2015;5002
22 Västernorrlands län;75-79 år;män;2016;5120
22 Västernorrlands län;75-79 år;män;2017;5304
22 Västernorrlands län;75-79 år;män;2018;5647
22 Västernorrlands län;75-79 år;kvinnor;2008;5630
22 Västernorrlands län;75-79 år;kvinnor;2009;5569
22 Västernorrlands län;75-79 år;kvinnor;2010;5435
22 Västernorrlands län;75-79 år;kvinnor;2011;5303
22 Västernorrlands län;75-79 år;kvinnor;2012;5297
22 Västernorrlands län;75-79 år;kvinnor;2013;5399
22 Västernorrlands län;75-79 år;kvinnor;2014;5456
22 Västernorrlands län;75-79 år;kvinnor;2015;5598
22 Västernorrlands län;75-79 år;kvinnor;2016;5728
22 Västernorrlands län;75-79 år;kvinnor;2017;5840
22 Västernorrlands län;75-79 år;kvinnor;2018;6113
22 Västernorrlands län;80-84 år;män;2008;3174
22 Västernorrlands län;80-84 år;män;2009;3138
22 Västernorrlands län;80-84 år;män;2010;3132
22 Västernorrlands län;80-84 år;män;2011;3173
22 Västernorrlands län;80-84 år;män;2012;3211
22 Västernorrlands län;80-84 år;män;2013;3195
22 Västernorrlands län;80-84 år;män;2014;3244
22 Västernorrlands län;80-84 år;män;2015;3234
22 Västernorrlands län;80-84 år;män;2016;3334
22 Västernorrlands län;80-84 år;män;2017;3440
22 Västernorrlands län;80-84 år;män;2018;3517
22 Västernorrlands län;80-84 år;kvinnor;2008;4680
22 Västernorrlands län;80-84 år;kvinnor;2009;4625
22 Västernorrlands län;80-84 år;kvinnor;2010;4593
22 Västernorrlands län;80-84 år;kvinnor;2011;4584
22 Västernorrlands län;80-84 år;kvinnor;2012;4575
22 Västernorrlands län;80-84 år;kvinnor;2013;4519
22 Västernorrlands län;80-84 år;kvinnor;2014;4470
22 Västernorrlands län;80-84 år;kvinnor;2015;4349
22 Västernorrlands län;80-84 år;kvinnor;2016;4281
22 Västernorrlands län;80-84 år;kvinnor;2017;4325
22 Västernorrlands län;80-84 år;kvinnor;2018;4386
22 Västernorrlands län;85-89 år;män;2008;1772
22 Västernorrlands län;85-89 år;män;2009;1773
22 Västernorrlands län;85-89 år;män;2010;1759
22 Västernorrlands län;85-89 år;män;2011;1692
22 Västernorrlands län;85-89 år;män;2012;1675
22 Västernorrlands län;85-89 år;män;2013;1767
22 Västernorrlands län;85-89 år;män;2014;1784
22 Västernorrlands län;85-89 år;män;2015;1803
22 Västernorrlands län;85-89 år;män;2016;1803
22 Västernorrlands län;85-89 år;män;2017;1819
22 Västernorrlands län;85-89 år;män;2018;1821
22 Västernorrlands län;85-89 år;kvinnor;2008;3174
22 Västernorrlands län;85-89 år;kvinnor;2009;3139
22 Västernorrlands län;85-89 år;kvinnor;2010;3116
22 Västernorrlands län;85-89 år;kvinnor;2011;3049
22 Västernorrlands län;85-89 år;kvinnor;2012;2998
22 Västernorrlands län;85-89 år;kvinnor;2013;2988
22 Västernorrlands län;85-89 år;kvinnor;2014;2981
22 Västernorrlands län;85-89 år;kvinnor;2015;2972
22 Västernorrlands län;85-89 år;kvinnor;2016;3011
22 Västernorrlands län;85-89 år;kvinnor;2017;3024
22 Västernorrlands län;85-89 år;kvinnor;2018;3011
22 Västernorrlands län;90-94 år;män;2008;466
22 Västernorrlands län;90-94 år;män;2009;490
22 Västernorrlands län;90-94 år;män;2010;500
22 Västernorrlands län;90-94 år;män;2011;571
22 Västernorrlands län;90-94 år;män;2012;591
22 Västernorrlands län;90-94 år;män;2013;601
22 Västernorrlands län;90-94 år;män;2014;613
22 Västernorrlands län;90-94 år;män;2015;622
22 Västernorrlands län;90-94 år;män;2016;600
22 Västernorrlands län;90-94 år;män;2017;599
22 Västernorrlands län;90-94 år;män;2018;654
22 Västernorrlands län;90-94 år;kvinnor;2008;1208
22 Västernorrlands län;90-94 år;kvinnor;2009;1221
22 Västernorrlands län;90-94 år;kvinnor;2010;1289
22 Västernorrlands län;90-94 år;kvinnor;2011;1364
22 Västernorrlands län;90-94 år;kvinnor;2012;1362
22 Västernorrlands län;90-94 år;kvinnor;2013;1349
22 Västernorrlands län;90-94 år;kvinnor;2014;1354
22 Västernorrlands län;90-94 år;kvinnor;2015;1377
22 Västernorrlands län;90-94 år;kvinnor;2016;1347
22 Västernorrlands län;90-94 år;kvinnor;2017;1328
22 Västernorrlands län;90-94 år;kvinnor;2018;1334
22 Västernorrlands län;95-99 år;män;2008;72
22 Västernorrlands län;95-99 år;män;2009;73
22 Västernorrlands län;95-99 år;män;2010;89
22 Västernorrlands län;95-99 år;män;2011;88
22 Västernorrlands län;95-99 år;män;2012;92
22 Västernorrlands län;95-99 år;män;2013;99
22 Västernorrlands län;95-99 år;män;2014;92
22 Västernorrlands län;95-99 år;män;2015;95
22 Västernorrlands län;95-99 år;män;2016;111
22 Västernorrlands län;95-99 år;män;2017;113
22 Västernorrlands län;95-99 år;män;2018;114
22 Västernorrlands län;95-99 år;kvinnor;2008;297
22 Västernorrlands län;95-99 år;kvinnor;2009;299
22 Västernorrlands län;95-99 år;kvinnor;2010;288
22 Västernorrlands län;95-99 år;kvinnor;2011;284
22 Västernorrlands län;95-99 år;kvinnor;2012;289
22 Västernorrlands län;95-99 år;kvinnor;2013;290
22 Västernorrlands län;95-99 år;kvinnor;2014;305
22 Västernorrlands län;95-99 år;kvinnor;2015;320
22 Västernorrlands län;95-99 år;kvinnor;2016;330
22 Västernorrlands län;95-99 år;kvinnor;2017;321
22 Västernorrlands län;95-99 år;kvinnor;2018;331
22 Västernorrlands län;100+ år;män;2008;2
22 Västernorrlands län;100+ år;män;2009;2
22 Västernorrlands län;100+ år;män;2010;3
22 Västernorrlands län;100+ år;män;2011;5
22 Västernorrlands län;100+ år;män;2012;4
22 Västernorrlands län;100+ år;män;2013;3
22 Västernorrlands län;100+ år;män;2014;8
22 Västernorrlands län;100+ år;män;2015;5
22 Västernorrlands län;100+ år;män;2016;6
22 Västernorrlands län;100+ år;män;2017;7
22 Västernorrlands län;100+ år;män;2018;6
22 Västernorrlands län;100+ år;kvinnor;2008;24
22 Västernorrlands län;100+ år;kvinnor;2009;23
22 Västernorrlands län;100+ år;kvinnor;2010;26
22 Västernorrlands län;100+ år;kvinnor;2011;33
22 Västernorrlands län;100+ år;kvinnor;2012;42
22 Västernorrlands län;100+ år;kvinnor;2013;45
22 Västernorrlands län;100+ år;kvinnor;2014;37
22 Västernorrlands län;100+ år;kvinnor;2015;28
22 Västernorrlands län;100+ år;kvinnor;2016;32
22 Västernorrlands län;100+ år;kvinnor;2017;44
22 Västernorrlands län;100+ år;kvinnor;2018;38
23 Jämtlands län;55-59 år;män;2008;4537
23 Jämtlands län;55-59 år;män;2009;4460
23 Jämtlands län;55-59 år;män;2010;4427
23 Jämtlands län;55-59 år;män;2011;4438
23 Jämtlands län;55-59 år;män;2012;4338
23 Jämtlands län;55-59 år;män;2013;4274
23 Jämtlands län;55-59 år;män;2014;4161
23 Jämtlands län;55-59 år;män;2015;4047
23 Jämtlands län;55-59 år;män;2016;3993
23 Jämtlands län;55-59 år;män;2017;3949
23 Jämtlands län;55-59 år;män;2018;3964
23 Jämtlands län;55-59 år;kvinnor;2008;4268
23 Jämtlands län;55-59 år;kvinnor;2009;4244
23 Jämtlands län;55-59 år;kvinnor;2010;4193
23 Jämtlands län;55-59 år;kvinnor;2011;4222
23 Jämtlands län;55-59 år;kvinnor;2012;4226
23 Jämtlands län;55-59 år;kvinnor;2013;4168
23 Jämtlands län;55-59 år;kvinnor;2014;4128
23 Jämtlands län;55-59 år;kvinnor;2015;4081
23 Jämtlands län;55-59 år;kvinnor;2016;3965
23 Jämtlands län;55-59 år;kvinnor;2017;3919
23 Jämtlands län;55-59 år;kvinnor;2018;3914
23 Jämtlands län;60-64 år;män;2008;4892
23 Jämtlands län;60-64 år;män;2009;4874
23 Jämtlands län;60-64 år;män;2010;4793
23 Jämtlands län;60-64 år;män;2011;4575
23 Jämtlands län;60-64 år;män;2012;4543
23 Jämtlands län;60-64 år;män;2013;4405
23 Jämtlands län;60-64 år;män;2014;4331
23 Jämtlands län;60-64 år;män;2015;4289
23 Jämtlands län;60-64 år;män;2016;4301
23 Jämtlands län;60-64 år;män;2017;4235
23 Jämtlands län;60-64 år;män;2018;4195
23 Jämtlands län;60-64 år;kvinnor;2008;4607
23 Jämtlands län;60-64 år;kvinnor;2009;4582
23 Jämtlands län;60-64 år;kvinnor;2010;4539
23 Jämtlands län;60-64 år;kvinnor;2011;4407
23 Jämtlands län;60-64 år;kvinnor;2012;4281
23 Jämtlands län;60-64 år;kvinnor;2013;4163
23 Jämtlands län;60-64 år;kvinnor;2014;4144
23 Jämtlands län;60-64 år;kvinnor;2015;4085
23 Jämtlands län;60-64 år;kvinnor;2016;4115
23 Jämtlands län;60-64 år;kvinnor;2017;4146
23 Jämtlands län;60-64 år;kvinnor;2018;4086
23 Jämtlands län;65-69 år;män;2008;3646
23 Jämtlands län;65-69 år;män;2009;3924
23 Jämtlands län;65-69 år;män;2010;4222
23 Jämtlands län;65-69 år;män;2011;4518
23 Jämtlands län;65-69 år;män;2012;4616
23 Jämtlands län;65-69 år;män;2013;4699
23 Jämtlands län;65-69 år;män;2014;4669
23 Jämtlands län;65-69 år;män;2015;4587
23 Jämtlands län;65-69 år;män;2016;4384
23 Jämtlands län;65-69 år;män;2017;4327
23 Jämtlands län;65-69 år;män;2018;4194
23 Jämtlands län;65-69 år;kvinnor;2008;3534
23 Jämtlands län;65-69 år;kvinnor;2009;3669
23 Jämtlands län;65-69 år;kvinnor;2010;3916
23 Jämtlands län;65-69 år;kvinnor;2011;4145
23 Jämtlands län;65-69 år;kvinnor;2012;4338
23 Jämtlands län;65-69 år;kvinnor;2013;4471
23 Jämtlands län;65-69 år;kvinnor;2014;4456
23 Jämtlands län;65-69 år;kvinnor;2015;4403
23 Jämtlands län;65-69 år;kvinnor;2016;4249
23 Jämtlands län;65-69 år;kvinnor;2017;4162
23 Jämtlands län;65-69 år;kvinnor;2018;4001
23 Jämtlands län;70-74 år;män;2008;2737
23 Jämtlands län;70-74 år;män;2009;2796
23 Jämtlands län;70-74 år;män;2010;2808
23 Jämtlands län;70-74 år;män;2011;2867
23 Jämtlands län;70-74 år;män;2012;3071
23 Jämtlands län;70-74 år;män;2013;3315
23 Jämtlands län;70-74 år;män;2014;3578
23 Jämtlands län;70-74 år;män;2015;3866
23 Jämtlands län;70-74 år;män;2016;4146
23 Jämtlands län;70-74 år;män;2017;4249
23 Jämtlands län;70-74 år;män;2018;4317
23 Jämtlands län;70-74 år;kvinnor;2008;2868
23 Jämtlands län;70-74 år;kvinnor;2009;2995
23 Jämtlands län;70-74 år;kvinnor;2010;3035
23 Jämtlands län;70-74 år;kvinnor;2011;3065
23 Jämtlands län;70-74 år;kvinnor;2012;3149
23 Jämtlands län;70-74 år;kvinnor;2013;3331
23 Jämtlands län;70-74 år;kvinnor;2014;3463
23 Jämtlands län;70-74 år;kvinnor;2015;3702
23 Jämtlands län;70-74 år;kvinnor;2016;3933
23 Jämtlands län;70-74 år;kvinnor;2017;4096
23 Jämtlands län;70-74 år;kvinnor;2018;4256
23 Jämtlands län;75-79 år;män;2008;2248
23 Jämtlands län;75-79 år;män;2009;2203
23 Jämtlands län;75-79 år;män;2010;2217
23 Jämtlands län;75-79 år;män;2011;2253
23 Jämtlands län;75-79 år;män;2012;2256
23 Jämtlands län;75-79 år;män;2013;2310
23 Jämtlands län;75-79 år;män;2014;2386
23 Jämtlands län;75-79 år;män;2015;2383
23 Jämtlands län;75-79 år;män;2016;2448
23 Jämtlands län;75-79 år;män;2017;2626
23 Jämtlands län;75-79 år;män;2018;2864
23 Jämtlands län;75-79 år;kvinnor;2008;2683
23 Jämtlands län;75-79 år;kvinnor;2009;2652
23 Jämtlands län;75-79 år;kvinnor;2010;2574
